First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-131044,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MOSS,MICHAEL A,8121 CHATEAU ST,HOUSTON,TX,77028-4515,8121 CHATEAU ST,HOUSTON,TX,77028,Release,REL,2026-04-07,RP-2026-131029,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SUPREME,LENDING,1817 CROCKETT ST # C,HOUSTON,TX,77007-4090,1817 CROCKETT ST C,HOUSTON,TX,77007,Release,REL,2026-04-07,RP-2026-131027,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SUPREME,LENDING,22918 STILL POND DR,TOMBALL,TX,77375-7295,22918 STILL POND DR,TOMBALL,TX,77375,Release,REL,2026-04-07,RP-2026-131025,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,12018 NECTAR GROVE CT,HOUSTON,TX,77089-6278,12018 NECTAR GROVE CT,HOUSTON,TX,77089,Release,REL,2026-04-07,RP-2026-131000,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,49 BRIAR HOLLOW UNIT 1804,HOUSTON,TX,77027-9310,3117 DREXEL DR,HOUSTON,TX,77027,Release,REL,2026-04-07,RP-2026-130998,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,14827 FAIRY TERN LN,HOUSTON,TX,77049-1991,14827 FAIRY TERN LN,HOUSTON,TX,77049,Release,REL,2026-04-07,RP-2026-130995,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,5430 DEER TIMBERS TRL,HUMBLE,TX,77346-1229,5430 DEER TIMBERS TRL,HUMBLE,TX,77346,Release,REL,2026-04-07,RP-2026-130989,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130988,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,13511 HOLLOWGREEN CT,HOUSTON,TX,77082-1907,13511 HOLLOWGREEN CT,HOUSTON,TX,77082,Release,REL,2026-04-07,RP-2026-130972,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,14723 CHADBOURNE DR,HOUSTON,TX,77079-6429,14723 CHADBOURNE DR,HOUSTON,TX,77079,Release,REL,2026-04-07,RP-2026-130968,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130967,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130966,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130965,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130964,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,4335 BANEWAY DR,HOUSTON,TX,77072-1811,4335 BANEWAY DR,HOUSTON,TX,77072,Release,REL,2026-04-07,RP-2026-130962,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,6710 MIDFIELD DR,HOUSTON,TX,77092-4627,6710 MIDFIELD DR,HOUSTON,TX,77092,Release,REL,2026-04-07,RP-2026-130961,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,14114 CINDYWOOD CIR,HOUSTON,TX,77079-6804,14114 CINDYWOOD CIR,HOUSTON,TX,77079,Release,REL,2026-04-07,RP-2026-130952,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
ALLY,BANK,14101 NORTH FWY,HOUSTON,TX,77090-6919,20101 GULF FWY,WEBSTER,TX,77598,Release,REL,2026-04-07,RP-2026-130951,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,4919 FALVEY ST,HOUSTON,TX,77017-4960,131 N MAPLEWOOD ST,HOUSTON,TX,77011,Release,REL,2026-04-07,RP-2026-130944,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SCHMIDT,MORTGAGE COMPANY,24115 N RIDING DR,TOMBALL,TX,77375-5170,24115 N RIDING DR,TOMBALL,TX,77375,Release,REL,2026-04-07,RP-2026-130924,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130923,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WHITNEY,BANK,3043 TOWNSGATE RD STE 200,WESTLAKE VILLAGE,CA,91361-3027,716 WORTHSHIRE ST,HOUSTON,TX,77008,Release,REL,2026-04-07,RP-2026-130922,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,8103 TWINING OAKS LN,SPRING,TX,77379-4599,8103 TWINING OAKS LN,SPRING,TX,77379,Release,REL,2026-04-07,RP-2026-130918,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130908,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130905,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WASHINGTON,MUTUAL BANK FA,11915 KRISTINA CT,HOUSTON,TX,77089-2150,6322 CAVALIER ST,HOUSTON,TX,77087,Release,REL,2026-04-07,RP-2026-130902,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SHELLPOINT,MORTGAGE SERVICING,3122 SKYPARK DR,HOUSTON,TX,77082-3531,3122 SKYPARK DR,HOUSTON,TX,77082,Release,REL,2026-04-07,RP-2026-130895,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,4203 SWARTHMORE ST,HOUSTON,TX,77005-2709,4203 SWARTHMORE ST,HOUSTON,TX,77005,Release,REL,2026-04-07,RP-2026-130891,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,2615 KENWICH OAKS LN,KATY,TX,77449-6808,2615 KENWICH OAKS LN,KATY,TX,77449,Release,REL,2026-04-07,RP-2026-130890,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130889,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130887,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130886,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130885,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MOORE,SUPPLY COMPANY,221 W 6TH ST STE 2000,AUSTIN,TX,78701-3433,4110 LORETTO DR 71,HOUSTON,TX,77006,Release,REL,2026-04-07,RP-2026-130883,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130882,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
TOLLETT,LUKE P,931 WESTERN HILLS DR,KATY,TX,77450-3824,931 WESTERN HILLS DR,KATY,TX,77450,Release,REL,2026-04-07,RP-2026-130868,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
CITY,OF BELLAIRE,7008 S RICE AVE,BELLAIRE,TX,77401-4411,0 BISSONNET ST,BELLAIRE,TX,77401,Release,REL,2026-04-07,RP-2026-130853,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
TON,DIEP,7318 BOONE RD,HOUSTON,TX,77072-2937,7318 BOONE RD,HOUSTON,TX,77072,Release,REL,2026-04-07,RP-2026-130851,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MADDOX,MARGARET R,16127 WEMYSS BAY RD,HOUSTON,TX,77095-4903,15522 FIR WOODS LN,CYPRESS,TX,77429,Release,REL,2026-04-07,RP-2026-130836,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
CITY,OF HOUSTON,PO BOX 1562,HOUSTON,TX,77251-1562,0 COMMERCE ST,HOUSTON,TX,77002,Release,REL,2026-04-07,RP-2026-130776,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MUSTANG,RENTAL SERVICES,518 17TH ST STE 1700,DENVER,CO,80202-4130,645 INDEPENDENCE PKY S,LA PORTE,TX,77571,Release,REL,2026-04-07,RP-2026-130740,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SIEBENEICHER,CASEY,4009 WILMER ST,HOUSTON,TX,77003-2633,4009 WILMER ST,HOUSTON,TX,77003,Release,REL,2026-04-07,RP-2026-130712,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
FROST,BANK,100 W HOUSTON ST STE 1102,SAN ANTONIO,TX,78205-1414,5925 KIRBY DR,HOUSTON,TX,77005,Release,REL,2026-04-07,RP-2026-130691,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
FROST,BANK,100 W HOUSTON ST STE 1102,SAN ANTONIO,TX,78205-1414,5925 KIRBY DR,HOUSTON,TX,77005,Release,REL,2026-04-07,RP-2026-130681,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SECRETARY,OF HOUSING AND URBAN DEVELOPMENT,21926 CRESTWORTH LN,KATY,TX,77449-4508,21926 CRESTWORTH LN,KATY,TX,77449,Release,REL,2026-04-07,RP-2026-130643,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SECRETARY,OF HOUSING AND URBAN DEVELOPMENT,8026 SCARLET TANAGER DR,HUMBLE,TX,77396-3840,8026 SCARLET TANAGER DR,HUMBLE,TX,77396,Release,REL,2026-04-07,RP-2026-130638,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SECRETARY,OF HOUSING AND URBAN DEVELOPMENT,8026 SCARLET TANAGER DR,HUMBLE,TX,77396-3840,8026 SCARLET TANAGER DR,HUMBLE,TX,77396,Release,REL,2026-04-07,RP-2026-130637,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WELLBY,FINANCIAL,PO BOX 58346,HOUSTON,TX,77258-8346,607 W FAIRMONT PKY,LA PORTE,TX,77571,Release,REL,2026-04-07,RP-2026-130623,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SOUTHSTATE,BANK N A,1900 W LOOP S STE1250,HOUSTON,TX,77027-3282,0 KATY FORT BEND RD,KATY,TX,77493,Release,REL,2026-04-07,RP-2026-130557,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WOODFOREST,NATIONAL BANK,1330 LAKE ROBBINS DR,SPRING,TX,77380-3266,418 S MAIN ST,HIGHLANDS,TX,77562,Release,REL,2026-04-07,RP-2026-130522,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
STATE,OF TEXAS,2829 SEASIDE DR,SEABROOK,TX,77586-5510,2829 SEASIDE DR,SEABROOK,TX,77586,Release,REL,2026-04-07,RP-2026-130498,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
STATE,OF TEXAS,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Release,REL,2026-04-07,RP-2026-130497,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
STATE,OF TEXAS,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Release,REL,2026-04-07,RP-2026-130496,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
CITIZENS,STATE BANK,22410 US HWY 59,PORTER,TX,77365-7655,6701 MARIOSA ST,HOUSTON,TX,77028,Release,REL,2026-04-07,RP-2026-130463,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WELLS,FARGO BANK N A,8742 LUCENT BLVD STE 300,HIGHLANDS RANCH,CO,80129-2386,21827 WINDSOR CASTLE DR,SPRING,TX,77388,Release,REL,2026-04-07,RP-2026-130440,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
VETERANS,UNITED HOME LOANS,2507 DRY WIND CT,HUMBLE,TX,77396-4920,2507 DRY WIND CT,HUMBLE,TX,77396,Release,REL,2026-04-07,RP-2026-130393,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
ROBINS,RJON,6443 FAIRMONT PKWY STE 140,PASADENA,TX,77505-4359,10346 CARLOW LN,LA PORTE,TX,77571,Release,REL,2026-04-07,RP-2026-130374,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
U,S SMALL BUSINESS ADMINISTRATION,6443 FAIRMONT PKWY STE 140,PASADENA,TX,77505-4359,10346 CARLOW LN,LA PORTE,TX,77571,Release,REL,2026-04-07,RP-2026-130373,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
DEWBERRY,DONNA,4822 OWENS CREEK LN,SPRING,TX,77388-3843,4822 OWENS CREEK LN,SPRING,TX,77388,Release,REL,2026-04-07,RP-2026-130356,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
FIRST,TECHNOLOGY FEDERAL CREDIT UNION,7703 PALE PETUNIA TRL,KATY,TX,77493-5621,7703 PALE PETUNIA TRL,KATY,TX,77493,Release,REL,2026-04-07,RP-2026-130326,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WHITNEY,BANK,5315-B CYPRESS CREEK PKWY #532,HOUSTON,TX,77069-,1618 WEBER ST 6,HOUSTON,TX,77007,Release,REL,2026-04-07,RP-2026-130282,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
CITY,OF HOUSTON,PO BOX 1562,HOUSTON,TX,77251-1562,0 COMMERCE ST,HOUSTON,TX,77002,Release,REL,2026-04-07,RP-2026-130248,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WELLS,FARGO BANK N A,20719 SUNSHINE LN,SPRING,TX,77388-4837,20719 SUNSHINE LN,SPRING,TX,77388,Release,REL,2026-04-07,RP-2026-130244,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SHELLPOINT,MORTGAGE SERVICING,500 WESTOVER DR,SANFORD,NC,27330-8941,14634 DARTWOOD DR,HOUSTON,TX,77049,Release,REL,2026-04-07,RP-2026-130218,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
CAPITAL,BANK,16951 FEATHER CRAFT LN,HOUSTON,TX,77058-2694,10000 GULF FWY,HOUSTON,TX,77034,Release,REL,2026-04-07,RP-2026-130184,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WALDEN,ON LAKE HOUSTON COUNTRY CLUB,525 E 40TH ST,HOUSTON,TX,77022-4731,525 E 40TH ST,HOUSTON,TX,77022,Release,REL,2026-04-07,RP-2026-130161,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WILKINS,KELTON,20107 LIONS GATE DR,HUMBLE,TX,77338-1964,20107 LIONS GATE DR,HUMBLE,TX,77338,Release,REL,2026-04-07,RP-2026-130150,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
WILKINS,KELTON,20107 LIONS GATE DR,HUMBLE,TX,77338-1964,20107 LIONS GATE DR,HUMBLE,TX,77338,Release,REL,2026-04-07,RP-2026-130149,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
CAPITAL,BANK,16951 FEATHER CRAFT,HOUSTON,TX,77058-2694,4507 SPENCER HWY,PASADENA,TX,77504,Release,REL,2026-04-07,RP-2026-130148,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
U,S SMALL BUSINESS ADMINISTRATION,9310 WINDRUSH DR,SPRING,TX,77379-6659,14415 BRENTSHIRE LN,HOUSTON,TX,77069,Release,REL,2026-04-07,RP-2026-130147,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
NEW,AMERICAN FUNDING,6202 CANYON PARK DR,KATY,TX,77450-7096,10555 TURTLEWOOD CT 414,HOUSTON,TX,77072,Release,REL,2026-04-07,RP-2026-130144,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
VERITY,MORTGAGE,1262 N POST OAK RD UNIT B,HOUSTON,TX,77055-7214,1262 N POST OAK RD B,HOUSTON,TX,77055,Release,REL,2026-04-07,RP-2026-130138,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
JPMORGAN,CHASE BANK N A,PO BOX 1919,WICHITA FALLS,TX,76307-1919,11560 WESTHEIMER RD,HOUSTON,TX,77077,Release,REL,2026-04-07,RP-2026-130122,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
U,S BANK,812 W MELWOOD ST,HOUSTON,TX,77009-5029,2415 REGAL WOOD DR,HOUSTON,TX,77038,Release,REL,2026-04-07,RP-2026-130081,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
GULF,COAST EDUCATORS FEDERAL CREDIT UNION,19415 TROTTER CAMP TRL,TOMBALL,TX,77377-2788,19415 TROTTER CAMP TRL,TOMBALL,TX,77377,Release,REL,2026-04-07,RP-2026-130019,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SALEM,SHELLEY M,5814 DE LANGE LN,HOUSTON,TX,77092-4108,730 BROAD RIPPLE DR,HUFFMAN,TX,77336,Release,REL,2026-04-07,RP-2026-130018,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
TEXAS,FIRST BANK,3000 FM 1764,LA MARQUE,TX,77568-2452,7213 FAIRMONT PKY,PASADENA,TX,77505,Release,REL,2026-04-07,RP-2026-130011,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LARSEN,SUK,11426 BALDWIN SPRUCE TRL,TOMBALL,TX,77375-1037,11426 BALDWIN SPRUCE TRL,TOMBALL,TX,77375,Release,REL,2026-04-07,RP-2026-129970,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
ENDURANCE,BUILDERS L L C,1000 MAIN ST STE 2400,HOUSTON,TX,77002-6359,3737 BUFFALO SPEEDWAY,HOUSTON,TX,77098,Release,REL,2026-04-07,RP-2026-129965,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LIVE,OAK BANKING COMPANY,16615 MUESCHKE RD,CYPRESS,TX,77433-1493,16615 MUESCHKE RD,CYPRESS,TX,77433,Release,REL,2026-04-07,RP-2026-129958,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LIVE,OAK BANKING COMPANY,16615 MUESCHKE RD,CYPRESS,TX,77433-1493,16615 MUESCHKE RD,CYPRESS,TX,77433,Release,REL,2026-04-07,RP-2026-129957,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
PROSPERITY,BANK,4747 ALLENDALE RD APT 43,HOUSTON,TX,77017-5408,2245 WELCH ST 4,HOUSTON,TX,77019,Release,REL,2026-04-07,RP-2026-129956,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
PROSPERITY,BANK,80 SUGAR CREEK CENTER BLVD,SUGAR LAND,TX,77478-3542,2402 N MAIN ST,HOUSTON,TX,77009,Release,REL,2026-04-07,RP-2026-129954,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
TEXAS,DEPARTMENT OF HOUSING AND COMMUNITY AFFAIRS,5325 KATY FWY STE 1,HOUSTON,TX,77007-2287,3734 CURVEY LN,HOUSTON,TX,77047,Release,REL,2026-04-07,RP-2026-129943,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LAM,PHU VAN,14814 TWIN MAPLE DR,HOUSTON,TX,77082-4060,14814 TWIN MAPLE ST,HOUSTON,TX,77082,Release,REL,2026-04-07,RP-2026-129914,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SMALL,BUSINESS ADMINISTRATION,6107 QUEENSWOOD LN,HOUSTON,TX,77008-6340,6107 QUEENSWOOD LN,HOUSTON,TX,77008,Release,REL,2026-04-06,RP-2026-129908,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SMALL,BUSINESS ADMINISTRATION,6107 QUEENSWOOD LN,HOUSTON,TX,77008-6340,6107 QUEENSWOOD LN,HOUSTON,TX,77008,Release,REL,2026-04-06,RP-2026-129907,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SECRETARY,OF HOUSING AND URBAN DEVELOPMENT,7214 DEEP FOREST DR,HOUSTON,TX,77088-6625,7214 DEEP FOREST DR,HOUSTON,TX,77088,Release,REL,2026-04-06,RP-2026-129891,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SECRETARY,OF HOUSING AND URBAN DEVELOPMENT,PO BOX 800533,HOUSTON,TX,77280,0 GRAND,HOUSTON,TX,77064,Release,REL,2026-04-06,RP-2026-129884,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SOUTHSTATE,BANK N A,830 HONEA EGYPT RD,MAGNOLIA,TX,77354-2323,5812 FRANCIS OAK PL,HOUSTON,TX,77091,Release,REL,2026-04-06,RP-2026-129830,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SOUTHWESTERN,NATIONAL BANK,6901 CORPORATE DR,HOUSTON,TX,77036-5198,6901 CORPORATE DR,HOUSTON,TX,77036,Release,REL,2026-04-06,RP-2026-129811,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SMART,FINANCIAL CREDIT UNION,4615 SOUTHWEST FWY STE 310,HOUSTON,TX,77027-7235,2510 N LOOP W 198,HOUSTON,TX,77092,Release,REL,2026-04-06,RP-2026-129792,,50,New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
